date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2017-10-10,Anonymous,,Former Employee,solution architect,"friendly atmosphere,team work, good colleges
","lack of motivation, fail to grasp good chances
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2017-10-10, Solutin Architect,"Dublin, Dublin","Current Employee, less than 1 year",Solution Architect,"Good Work Life balance overall.
","0 value to the resources.
Advice to Management
nothing.
2 people found this review helpful
Helpful
Share
Repor","nothing.
2 people found this review helpful
Helpful
Share
Repor",4.0,Disagree,Disagree,Disagree
2017-10-10,Anonymous,,Current Employee,Good for experienced Candidates,"Good Work Life balance
Flexibility
Work From Home can be availed
Good onsite opportunities if landed in right team
","Too much management 
Experience preferred over Talent
Not good for freshers
Advice to Management
Reduce your management numbers
encourage internal mobility rather than external hiring
1 person found this review helpful
Helpful
Share
Repor","Reduce your management numbers
encourage internal mobility rather than external hiring
1 person found this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Disagree
2017-10-10, Senior Engineer,Gwalpara,"Former Employee, more than 5 years",nice company,"Excellent work life balance.
learning opportunities.
","poor middle-level management
 No specific role of HR
Advice to Management
remove all the middle level managers
Be the first to find this review helpful
Helpful
Share
Repor","remove all the middle level managers
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Disagree
2017-10-10,Anonymous,,"Current Employee, less than 1 year",not so good,"it is a good company
","People are not good at all
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2017-10-10, Assistant Engineer,Noida,"Current Employee, less than 1 year",Lack of Stability,"Good working environment.
Good people you are working with.
","Managers are not trust able at all.
Any time you can find that your job has been gone.
Higher authority is not supportive.
Advice to Management
Sometimes they need to listen to the employees for their future goals
1 person found this review helpful
Helpful
Share
Repor","Sometimes they need to listen to the employees for their future goals
1 person found this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Agree
2017-10-09,Anonymous,,Current Employee,Analyst,"Good Work life balance
Office facilities are quite good
Learning is good.
","Low salary packages
Promotions take time
Advice to Management
promotions should be fair and taken care of at time
Be the first to find this review helpful
Helpful
Share
Repor","promotions should be fair and taken care of at time
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Neutral
2017-10-09, Consulting Manager,"Atlanta, GA","Former Employee, more than 8 years","Post. 2017, benefits are being cut and also worldwide layoffs.",,"lting Manager in Atlanta, GA
Recommend
CEO Approval
Business Outlook
Pros
Good short term career building. Benefits good if you pay out of pocket. Rare to find but there are some good managers who will mentor you.
Cons
Political environment. Powerful customer units that promote/protect their clique. Rewards for different organizations are vastly different. Beware of project managers and directors stealing bonuses for sales leads from delivery teams by excluding them.
Advice to Management
Ensure regional, middle and lower management work off the same playbook as Sweden
2 people found this review helpful
Helpful
Share
Repor","Ensure regional, middle and lower management work off the same playbook as Sweden
2 people found this review helpful
Helpful
Share
Repor",3.0,Disagree,Agree,Disagree
2017-10-09, Senior Software Engineer,"Gurgaon, Haryana, Haryana","Former Employee, more than 3 years",Review for Ericsson,"The company aims at maintaining good level of gender diversity
","The automation teams fail to follow conventional IT processes
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2017-10-09, Senior Program Manager,"Beijing, Beijing, Beijing","Former Employee, more than 5 years",Fantastic company culture,"-Employees are respected
-Work life balance
-Great culture
","- Top managers are lost about the future of Ericsson
Advice to Management
- Increase more salary for employees who have high performance.
Be the first to find this review helpful
Helpful
Share
Repor","- Increase more salary for employees who have high performance.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Disagree,Agree
2017-10-09,Anonymous,,"Former Employee, more than 10 years",No compassion for employee's.,"Health Benefits, Career Opportunities, Compensation.
","No compassion for Employee work-life balance.
1 person found this review helpful
Helpful
Share
Repor",,1.0,Disagree,Neutral,Neutral
2017-10-09, Senior Software Engineer,Athlone,"Former Employee, less than 1 year",Senior Software Engineer,"good benefits
open minded boss
cutting edge technology development
","no home office
no remote work
still have some of the old school way of work
Advice to Management
the way of work is getting old
Be the first to find this review helpful
Helpful
Share
Repor","the way of work is getting old
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2017-10-09, Software Developer,"Montreal, QC","Current Employee, more than 3 years",good place to work,"great work place, super nice people. new technologies.
","not offering competitive salaries.
Advice to Management
invest more on people. many good people are leaving because they are not appreciated enough.
1 person found this review helpful
Helpful
Share
Repor","invest more on people. many good people are leaving because they are not appreciated enough.
1 person found this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Neutral
2017-10-09, Telecommunications Engineer,"Gurgaon, Haryana, Haryana","Current Employee, more than 1 year",Ericsson is as of now,"Healthy work environment and nice transport
","Current CEO is not ok he must be removed
Advice to Management
Dont follow this CEO
Be the first to find this review helpful
Helpful
Share
Repor","Dont follow this CEO
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Disagree,Agree
2017-10-09, Integration Engineer,Noida,"Former Employee, more than 1 year",Review for Ericsson,"It has a good work culture and environment which encourages its employees to work and be loyal to their company.
","The growth at Ericsson is a bit slow as it has large existing management system.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2017-10-09, Senior Java Developer,Bucharest,"Current Employee, more than 8 years",Good values and colleagues low salaries,"Very friendly environment,
Opened colleagues willing to help each other
Very good leaders that really support you, professional and in personal needs, life.
Good career path plan and help to fallow it
","Low salary and small grow
Very few bonuses for daily effort and overtime, and visible cash obtained from clients
Advice to Management
Take into consideration that is better and profitable to retain with a bigger salary a person that knows very well 2-3 projects than look for another 2-3 people paid less and do the knowledge transfer to them
Be the first to find this review helpful
Helpful
Share
Repor","Take into consideration that is better and profitable to retain with a bigger salary a person that knows very well 2-3 projects than look for another 2-3 people paid less and do the knowledge transfer to them
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,N/A
2017-10-09, Assistant Engineer,Noida,"Current Employee, more than 1 year",I have been working at ERICSSON full-time,"Great work life Balance & work culture, Good Leadership .
","Depend on your project requirement. 5 day working and working hour is 9 HR daily.If you are in 24*7 project then weekend is not fix(but 5 days working is fix.)
Advice to Management
keep on track but do look at existing employees also
Be the first to find this review helpful
Helpful
Share
Repor","keep on track but do look at existing employees also
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2017-10-08, Bss Engineer,"Gurgaon, Haryana, Haryana","Current Employee, less than 1 year",I worked at Ericsson-Worldwide full-time (More than 3 years),"Good workplace with all amenities
","segregated work, Internal mobility is difficult because of corrupted people
Advice to Management
Try to recognize ambitious employees and bring them up by any necessary methods
Be the first to find this review helpful
Helpful
Share
Repor","Try to recognize ambitious employees and bring them up by any necessary methods
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Agree,Neutral,Agree
